,FIRE_ZONE,FIRE_YEAR,FIRE_MONTH,SIZE_HA
22167,Kamloops_Lillooet,2018,June,1.8
22168,PrinceGeorge_VanJam,2018,June,8.1
22169,PrinceGeorge_VanJam,2018,June,3.3
22170,PrinceGeorge_VanJam,2018,June,7.6
22171,PrinceGeorge_VanJam,2018,June,1059.8
22172,PrinceGeorge_VanJam,2018,June,2.3
22173,PrinceGeorge_VanJam,2018,June,4.9
22174,PrinceGeorge_FortNelson,2018,May,542.7
22175,PrinceGeorge_FortNelson,2018,May,4781.1
22176,PrinceGeorge_FortNelson,2018,May,16.4
22177,PrinceGeorge_FortNelson,2018,May,261.6
22178,PrinceGeorge_FortNelson,2018,May,14.9
22179,PrinceGeorge_FortNelson,2018,June,3.7
22180,PrinceGeorge_FortNelson,2018,June,13.3
22181,Kamloops_Vernon,2018,July,2.2
22182,Kamloops_Vernon,2018,August,504.0
22183,Kamloops_Vernon,2018,July,168.9
22184,Kamloops_Vernon,2018,August,126.1
22185,Kamloops_Lillooet,2018,July,75.6
22186,Kamloops_Lillooet,2018,August,20.8
22187,Kamloops_Lillooet,2018,August,839.2
22188,PrinceGeorge_VanJam,2018,June,44.2
22189,PrinceGeorge_VanJam,2018,June,26.5
22190,PrinceGeorge_VanJam,2018,June,4.0
22191,PrinceGeorge_FortNelson,2018,June,69.6
22192,PrinceGeorge_FortNelson,2018,June,1212.9
22193,PrinceGeorge_FortNelson,2018,June,73.7
22194,PrinceGeorge_FortNelson,2018,June,3588.4
22195,Kamloops_Vernon,2018,August,43.5
22196,Kamloops_Vernon,2018,August,31.5
22197,Kamloops_Vernon,2018,August,14.1
22198,Kamloops_Vernon,2018,August,98.6
22199,Cariboo_Chilcotin,2018,August,747.2
22200,PrinceGeorge_PrinceGeorge,2018,April,5.3
22201,PrinceGeorge_PrinceGeorge,2018,April,7.6
22202,PrinceGeorge_PrinceGeorge,2018,June,1.2
22203,PrinceGeorge_PrinceGeorge,2018,June,8.3
22204,PrinceGeorge_PrinceGeorge,2018,June,2245.2
22205,PrinceGeorge_PrinceGeorge,2018,July,7.4
22206,PrinceGeorge_VanJam,2018,July,74.8
22207,PrinceGeorge_VanJam,2018,July,1.8
22208,PrinceGeorge_VanJam,2018,July,0.4
22209,PrinceGeorge_VanJam,2018,July,10602.1
22210,PrinceGeorge_FortNelson,2018,June,136.7
22211,PrinceGeorge_FortNelson,2018,June,10.9
22212,PrinceGeorge_FortNelson,2018,June,163.2
22213,PrinceGeorge_FortNelson,2018,June,36.3
22214,Kamloops_Vernon,2018,August,88.4
22215,Kamloops_Vernon,2018,August,21.9
22216,Kamloops_Vernon,2018,July,215.5
22217,Kamloops_Vernon,2018,July,17.4
22218,Kamloops_Vernon,2018,August,104.5
22219,Kamloops_Vernon,2018,August,3.1
22220,PrinceGeorge_PrinceGeorge,2018,August,76.6
22221,PrinceGeorge_PrinceGeorge,2018,July,73.5
22222,PrinceGeorge_PrinceGeorge,2018,July,20.2
22223,PrinceGeorge_VanJam,2018,July,2587.9
22224,PrinceGeorge_VanJam,2018,July,1610.6
22225,PrinceGeorge_VanJam,2018,July,5.6
22226,PrinceGeorge_FortNelson,2018,June,61.5
22227,PrinceGeorge_FortNelson,2018,June,260.7
22228,PrinceGeorge_FortNelson,2018,June,1.5
22229,PrinceGeorge_FortNelson,2018,June,25.8
22230,PrinceGeorge_FortNelson,2018,June,2.3
22231,Kamloops_Vernon,2018,August,8.9
22232,Kamloops_Vernon,2018,August,2.0
22233,Kamloops_Vernon,2018,August,33.7
22234,Kamloops_Vernon,2018,August,21.3
22235,Kamloops_Vernon,2018,August,14.8
22236,Kamloops_Vernon,2018,August,12.3
22237,Kamloops_Vernon,2018,July,32.3
22238,Kamloops_Penticton,2018,April,3.0
22239,Kamloops_Merritt,2021,July,15.4
22240,Kamloops_Merritt,2021,July,47.6
22241,Kamloops_Merritt,2021,July,268.6
22242,Kamloops_Merritt,2021,July,14617.9
22243,Cariboo_Chilcotin,2021,April,3.0
22244,Cariboo_Chilcotin,2021,April,5.4
22245,Cariboo_Chilcotin,2021,April,2.6
22246,Cariboo_Chilcotin,2021,April,9.9
22247,Cariboo_Chilcotin,2021,April,3.4
22248,Cariboo_Chilcotin,2021,April,5.3
22249,Cariboo_Chilcotin,2021,April,37.9
22250,Cariboo_Chilcotin,2021,April,13.1
22251,Cariboo_Chilcotin,2021,April,3.3
22252,PrinceGeorge_FortNelson,2021,June,17.8
22253,PrinceGeorge_FortNelson,2021,June,100.1
22254,PrinceGeorge_FortNelson,2021,June,18.7
22255,PrinceGeorge_FortNelson,2021,June,15.3
22256,PrinceGeorge_FortNelson,2021,June,95.3
22257,Kamloops_Kamloops,2021,August,65.1
22258,Kamloops_Kamloops,2021,September,2.0
22259,Kamloops_Kamloops,2021,September,7.5
22260,Kamloops_Merritt,2021,August,0.4
22261,Kamloops_Merritt,2021,March,1.4
22262,Kamloops_Merritt,2021,March,18.4
22263,Cariboo_Chilcotin,2021,April,38.4
22264,Cariboo_Chilcotin,2021,April,1.3
22265,Cariboo_Chilcotin,2021,May,11.6
22266,Cariboo_Chilcotin,2021,May,1.5
22267,Cariboo_Chilcotin,2021,July,7195.4
22268,Cariboo_Chilcotin,2021,July,1833.2
22269,Cariboo_Chilcotin,2021,July,924.4
22270,Cariboo_Chilcotin,2021,July,1.7
22271,Cariboo_Chilcotin,2021,August,7.7
22272,PrinceGeorge_FortNelson,2021,June,4.4
22273,PrinceGeorge_FortNelson,2021,July,435.8
22274,PrinceGeorge_FortNelson,2021,August,541.9
22275,PrinceGeorge_FortNelson,2021,August,166.3
22276,PrinceGeorge_FortNelson,2021,August,78.6
22277,PrinceGeorge_FortNelson,2021,August,12.0
22278,PrinceGeorge_FortNelson,2021,August,56.4
22279,PrinceGeorge_FortNelson,2021,September,5.8
22280,Kamloops_Kamloops,2021,October,1.3
22281,Kamloops_Vernon,2021,April,102.8
22282,Kamloops_Vernon,2021,April,11.3
22283,Kamloops_Vernon,2021,May,1.4
22284,Kamloops_Vernon,2021,June,4.4
22285,Kamloops_Lillooet,2021,April,6.5
22286,Kamloops_Lillooet,2021,April,4.9
22287,Kamloops_Lillooet,2021,June,5017.3
22288,Kamloops_Lillooet,2021,June,44964.2
22289,Cariboo_Chilcotin,2021,July,233.0
22290,PrinceGeorge_PrinceGeorge,2021,June,1474.8
22291,PrinceGeorge_PrinceGeorge,2021,June,1.7
22292,PrinceGeorge_PrinceGeorge,2021,June,25.8
22293,PrinceGeorge_PrinceGeorge,2021,July,69.6
22294,PrinceGeorge_PrinceGeorge,2021,July,98.5
22295,PrinceGeorge_PrinceGeorge,2021,July,11.1
22296,Kamloops_Kamloops,2021,April,22.3
22297,Kamloops_Kamloops,2021,April,1.9
22298,Kamloops_Kamloops,2021,April,4.6
22299,Kamloops_Kamloops,2021,April,1.7
22300,Kamloops_Vernon,2021,July,27.9
22301,Kamloops_Vernon,2021,July,44.6
22302,Kamloops_Vernon,2021,July,3.3
22303,Kamloops_Vernon,2021,July,5203.6
22304,Kamloops_Vernon,2021,July,1353.7
22305,Kamloops_Vernon,2021,July,586.9
22306,Kamloops_Vernon,2021,July,3984.1
22307,Kamloops_Lillooet,2021,June,1.3
22308,Kamloops_Lillooet,2021,June,83671.3
22309,Kamloops_Lillooet,2021,March,0.8
22310,Southeast_Cranbrook,2021,April,4.1
22311,Southeast_Cranbrook,2021,April,1.2
22312,Southeast_Cranbrook,2021,April,2.0
22313,Southeast_Cranbrook,2021,July,27.0
22314,Southeast_Cranbrook,2021,July,2992.9
22315,PrinceGeorge_PrinceGeorge,2021,July,4.1
22316,PrinceGeorge_PrinceGeorge,2021,July,22.3
22317,PrinceGeorge_PrinceGeorge,2021,July,4.4
22318,PrinceGeorge_PrinceGeorge,2021,August,27.0
22319,PrinceGeorge_PrinceGeorge,2021,August,2.3
22320,Kamloops_Kamloops,2021,April,3.3
22321,Kamloops_Kamloops,2021,April,0.7
22322,Kamloops_Kamloops,2021,April,1.5
22323,Kamloops_Vernon,2021,July,42.7
22324,Kamloops_Vernon,2021,July,34.8
22325,Kamloops_Vernon,2021,July,1.2
22326,Kamloops_Vernon,2021,July,27.0
22327,Kamloops_Vernon,2021,July,4389.0
22328,Southeast_Cranbrook,2021,July,1.3
22329,Southeast_Cranbrook,2021,July,1130.5
22330,Southeast_Cranbrook,2021,July,10.8
22331,Southeast_Cranbrook,2021,July,1.1
22332,PrinceGeorge_Robson,2021,May,237.9
22333,PrinceGeorge_Robson,2021,July,15.9
22334,PrinceGeorge_Robson,2021,July,2.6
22335,Kamloops_Kamloops,2021,April,2.5
22336,Kamloops_Kamloops,2021,April,0.0
22337,Kamloops_Kamloops,2021,May,7.3
22338,Kamloops_Vernon,2021,July,500.0
22339,Kamloops_Vernon,2021,July,1.6
22340,Kamloops_Vernon,2021,July,745.0
22341,Kamloops_Vernon,2021,July,5080.6
22342,Kamloops_Vernon,2021,July,2456.1
22343,Kamloops_Vernon,2021,July,10.6
22344,Kamloops_Vernon,2021,July,101.9
22345,Kamloops_Vernon,2021,July,480.5
22346,Southeast_Columbia,2021,July,4.1
22347,Southeast_Columbia,2021,July,81.9
22348,Southeast_Columbia,2021,July,921.0
22349,Southeast_Columbia,2021,July,41.6
22350,Southeast_Columbia,2021,July,1.0
22351,Southeast_Columbia,2021,July,297.2
22352,Southeast_Columbia,2021,July,9.9
22353,PrinceGeorge_Robson,2021,July,195.0
22354,PrinceGeorge_Robson,2021,July,9.6
22355,PrinceGeorge_Robson,2021,August,96.1
22356,PrinceGeorge_VanJam,2021,June,33072.6
22357,PrinceGeorge_VanJam,2021,July,4891.6
22358,Kamloops_Kamloops,2021,June,27.2
22359,Kamloops_Kamloops,2021,June,4.5
22360,Kamloops_Kamloops,2021,June,0.0
22361,Kamloops_Kamloops,2021,June,3.4
22362,Kamloops_Kamloops,2021,June,89626.7
22363,Kamloops_Kamloops,2021,June,0.0
22364,Kamloops_Kamloops,2021,July,55.7
22365,Kamloops_Vernon,2021,July,466.9
22366,Kamloops_Vernon,2021,July,1150.3
22367,Kamloops_Vernon,2021,July,383.4
22368,Southeast_Columbia,2021,July,45.6
22369,Southeast_Columbia,2021,July,107.9
22370,Southeast_Columbia,2021,July,210.9
22371,Southeast_Columbia,2021,July,50.5
22372,PrinceGeorge_VanJam,2021,July,309.4
22373,PrinceGeorge_VanJam,2021,July,3.5
22374,PrinceGeorge_VanJam,2021,August,2.0
22375,PrinceGeorge_VanJam,2021,August,0.7
22376,Kamloops_Kamloops,2021,July,1.1
22377,Kamloops_Kamloops,2021,July,2.5
22378,Kamloops_Kamloops,2021,July,2.0
22379,Kamloops_Vernon,2021,August,167.7
22380,Kamloops_Vernon,2021,August,65.5
22381,Kamloops_Vernon,2021,August,3.1
22382,Kamloops_Vernon,2021,August,5.0
22383,Kamloops_Vernon,2021,August,4.3
22384,Kamloops_Vernon,2021,August,19.5
22385,Kamloops_Vernon,2021,August,1.1
22386,Southeast_Invermere,2021,April,2.3
22387,Southeast_Invermere,2021,April,8.5
22388,Southeast_Invermere,2021,July,1.7
22389,Southeast_Invermere,2021,July,4.6
22390,Southeast_Invermere,2021,July,25.1
22391,Southeast_Invermere,2021,July,4.4
22392,PrinceGeorge_VanJam,2021,June,151.7
22393,PrinceGeorge_VanJam,2021,July,309.1
22394,PrinceGeorge_VanJam,2021,July,9.7
22395,PrinceGeorge_VanJam,2021,August,7.3
22396,Kamloops_Kamloops,2021,June,4.3
22397,Kamloops_Kamloops,2021,July,48.2
22398,Kamloops_Kamloops,2021,July,10.8
22399,Kamloops_Penticton,2021,April,3.4
22400,Kamloops_Penticton,2021,April,1.1
22401,Kamloops_Penticton,2021,April,0.6
22402,Kamloops_Penticton,2021,April,1.5
22403,Kamloops_Penticton,2021,April,2.5
22404,Kamloops_Penticton,2021,May,1.1
22405,Southeast_Columbia,2021,July,26.7
22406,Southeast_Columbia,2021,July,20.5
22407,Southeast_Columbia,2021,July,5.1
22408,Southeast_Columbia,2021,July,18.6
22409,PrinceGeorge_VanJam,2021,August,1.1
22410,PrinceGeorge_Mackenzie,2021,May,4.2
22411,PrinceGeorge_Mackenzie,2021,June,8438.1
22412,PrinceGeorge_Mackenzie,2021,June,13702.2
22413,PrinceGeorge_Mackenzie,2021,June,11664.8
22414,PrinceGeorge_Mackenzie,2021,July,76.7
22415,PrinceGeorge_Mackenzie,2021,July,42.3
22416,PrinceGeorge_Mackenzie,2021,June,16835.6
22417,PrinceGeorge_Mackenzie,2021,June,38.4
22418,PrinceGeorge_Mackenzie,2021,July,7770.5
22419,Kamloops_Kamloops,2021,July,6.2
22420,Kamloops_Kamloops,2021,July,1.3
22421,Kamloops_Kamloops,2021,July,9.6
22422,Kamloops_Kamloops,2021,July,4.0
22423,Kamloops_Penticton,2021,May,2.6
22424,Kamloops_Penticton,2021,June,46.9
22425,Southeast_Cranbrook,2021,July,540.6
22426,Southeast_Cranbrook,2021,July,146.8
22427,PrinceGeorge_Mackenzie,2021,June,42.1
22428,PrinceGeorge_Mackenzie,2021,June,6.7
22429,PrinceGeorge_Mackenzie,2021,June,790.6
22430,PrinceGeorge_Mackenzie,2021,July,95.8
22431,PrinceGeorge_Mackenzie,2021,June,345.1
22432,PrinceGeorge_Mackenzie,2021,June,386.7
22433,PrinceGeorge_Mackenzie,2021,August,435.0
22434,Kamloops_Kamloops,2021,July,6.6
22435,Kamloops_Kamloops,2021,July,24.7
22436,Kamloops_Kamloops,2021,July,642.8
22437,Kamloops_Kamloops,2021,July,10.8
22438,Kamloops_Penticton,2021,June,0.7
22439,Kamloops_Penticton,2021,June,1.7
22440,Kamloops_Penticton,2021,June,63.3
22441,Kamloops_Penticton,2021,June,1162.8
22442,Kamloops_Penticton,2021,June,1.8
22443,Kamloops_Penticton,2021,July,1.7
22444,Southeast_Invermere,2021,July,66.5
22445,PrinceGeorge_DawsonCreek,2021,April,1.7
22446,PrinceGeorge_DawsonCreek,2021,May,9.6
22447,PrinceGeorge_DawsonCreek,2021,June,1.8
22448,PrinceGeorge_DawsonCreek,2021,June,283.1
22449,PrinceGeorge_DawsonCreek,2021,June,3400.0
22450,PrinceGeorge_DawsonCreek,2021,July,10.5
22451,PrinceGeorge_DawsonCreek,2021,August,2518.6
22452,Kamloops_Kamloops,2021,July,1.1
22453,Kamloops_Kamloops,2021,July,56.7
22454,Kamloops_Kamloops,2021,July,3.9
22455,Kamloops_Kamloops,2021,July,991.1
22456,Kamloops_Kamloops,2021,July,17068.2
22457,Kamloops_Penticton,2021,July,1.9
22458,Kamloops_Penticton,2021,July,10596.9
22459,Kamloops_Penticton,2021,July,404.7
22460,Kamloops_Penticton,2021,July,870.9
22461,Kamloops_Penticton,2021,July,19930.0
22462,Southeast_Columbia,2021,July,63.9
22463,Southeast_Columbia,2021,July,103.5
22464,Southeast_Columbia,2021,July,1.1
22465,PrinceGeorge_DawsonCreek,2021,August,5255.0
22466,PrinceGeorge_DawsonCreek,2021,August,2594.9
22467,PrinceGeorge_DawsonCreek,2021,August,2.5
22468,PrinceGeorge_DawsonCreek,2021,August,4.5
22469,Kamloops_Kamloops,2021,July,481.6
22470,Kamloops_Kamloops,2021,July,62523.6
22471,Kamloops_Kamloops,2021,July,395.0
22472,Kamloops_Kamloops,2021,July,11.4
22473,Kamloops_Kamloops,2021,July,192.5
22474,Kamloops_Penticton,2021,August,3.4
22475,Kamloops_Penticton,2021,August,976.0
22476,Kamloops_Penticton,2021,August,1.6
22477,Kamloops_Penticton,2021,August,226.6
22478,Kamloops_Penticton,2021,September,166.2
22479,Southeast_Cranbrook,2021,July,312.2
22480,Southeast_Cranbrook,2021,August,7.8
22481,Southeast_Cranbrook,2021,August,286.4
22482,Southeast_Cranbrook,2021,October,24.8
22483,Southeast_Invermere,2021,April,5.3
22484,Southeast_Invermere,2021,April,12.9
22485,PrinceGeorge_FortStJohn,2021,April,6.0
22486,PrinceGeorge_FortStJohn,2021,April,1.1
22487,Kamloops_Kamloops,2021,July,4.5
22488,Kamloops_Kamloops,2021,July,33.4
22489,Kamloops_Kamloops,2021,July,13.2
22490,Kamloops_Kamloops,2021,July,3.0
22491,Kamloops_Penticton,2021,September,1.0
22492,Kamloops_Penticton,2021,October,3.1
22493,Kamloops_Merritt,2021,April,31.0
22494,Southeast_Invermere,2021,July,103.7
22495,Southeast_Columbia,2021,July,1.3
22496,Southeast_Columbia,2021,July,457.1
22497,Southeast_Columbia,2021,July,430.8
22498,Southeast_Columbia,2021,July,22.1
22499,PrinceGeorge_FortStJohn,2021,April,5.8
22500,PrinceGeorge_FortStJohn,2021,April,1.8
22501,PrinceGeorge_FortStJohn,2021,April,2.2
22502,Kamloops_Kamloops,2021,July,66.6
22503,Kamloops_Kamloops,2021,July,49.5
22504,Kamloops_Kamloops,2021,July,832.4
22505,Kamloops_Kamloops,2021,July,30.9
22506,Kamloops_Kamloops,2021,July,583.5
22507,Kamloops_Kamloops,2021,July,162.4
22508,Kamloops_Merritt,2021,April,839.6
22509,Kamloops_Merritt,2021,April,3.0
22510,Kamloops_Merritt,2021,April,462.3
22511,Kamloops_Merritt,2021,April,98.5
22512,Kamloops_Merritt,2021,April,2.2
22513,Southeast_Columbia,2021,July,68.4
22514,Southeast_Columbia,2021,July,445.3
22515,Southeast_Columbia,2021,July,1.1
22516,Southeast_Columbia,2021,July,10.8
22517,PrinceGeorge_FortStJohn,2021,May,17.0
22518,PrinceGeorge_FortStJohn,2021,May,10.1
22519,PrinceGeorge_FortStJohn,2021,May,4.2
22520,PrinceGeorge_FortStJohn,2021,June,1.2
22521,PrinceGeorge_FortStJohn,2021,June,6417.2
22522,PrinceGeorge_FortStJohn,2021,June,3359.0
22523,Kamloops_Kamloops,2021,July,111.8
22524,Kamloops_Kamloops,2021,July,2179.0
22525,Kamloops_Kamloops,2021,July,16.9
22526,Kamloops_Kamloops,2021,July,60.7
22527,Kamloops_Kamloops,2021,July,10.9
22528,Kamloops_Kamloops,2021,July,2.1
22529,Kamloops_Kamloops,2021,August,1.2
22530,Kamloops_Merritt,2021,June,8.8
22531,Kamloops_Merritt,2021,July,9.3
22532,Kamloops_Merritt,2021,July,12.1
22533,Kamloops_Merritt,2021,July,19335.5
22534,Kamloops_Merritt,2021,July,83046.5
22535,Cariboo_100MileHouse,2021,July,454.3
22536,Cariboo_100MileHouse,2021,July,1.5
22537,Cariboo_Chilcotin,2021,April,6.4
22538,PrinceGeorge_FortNelson,2021,June,17.0
22539,PrinceGeorge_FortNelson,2021,June,10.3
22540,PrinceGeorge_FortNelson,2021,June,3470.2
22541,PrinceGeorge_FortNelson,2021,June,77.4
22542,PrinceGeorge_FortNelson,2021,June,8.3
22543,Coastal_SouthIsland,2020,August,6.1
22544,Coastal_SouthIsland,2020,August,5.4
22545,Coastal_SouthIsland,2020,August,1.1
22546,Coastal_SouthIsland,2020,August,2.2
22547,Coastal_SouthIsland,2020,August,1.7
22548,Coastal_SouthIsland,2020,August,0.7
22549,PrinceGeorge_FortStJohn,2019,May,2.9
22550,PrinceGeorge_FortStJohn,2019,June,4.9
22551,Southeast_Columbia,2019,April,27.7
22552,Southeast_Arrow,2019,October,1.9
22553,Southeast_Boundary,2019,June,11.2
22554,Southeast_Boundary,2019,August,1.1
22555,Southeast_Kootenay,2019,May,1.3
22556,Southeast_Kootenay,2019,July,5.1
22557,Southeast_Kootenay,2019,September,4.8
22558,PrinceGeorge_FortNelson,2020,June,4.6
22559,PrinceGeorge_FortNelson,2020,June,3.1
22560,Kamloops_Kamloops,2020,April,4.9
22561,Kamloops_Kamloops,2020,May,1.5
22562,Cariboo_100MileHouse,2021,July,55.9
22563,Cariboo_100MileHouse,2021,July,1.9
22564,Cariboo_100MileHouse,2021,July,330.1
22565,Cariboo_100MileHouse,2021,July,73862.5
22566,PrinceGeorge_FortStJohn,2019,July,10.3
22567,PrinceGeorge_FortNelson,2019,May,4.1
22568,PrinceGeorge_FortNelson,2019,May,28.3
22569,PrinceGeorge_FortNelson,2019,May,0.4
22570,PrinceGeorge_FortNelson,2019,May,5602.0
22571,Northwest_Nadina,2019,April,2.4
22572,Northwest_Nadina,2019,April,0.9
22573,Northwest_Nadina,2019,June,2.2
22574,Kamloops_Kamloops,2020,May,1.1
22575,Kamloops_Kamloops,2020,July,3.1
22576,Kamloops_Kamloops,2020,July,1.4
22577,Kamloops_Kamloops,2020,August,39.5
22578,Kamloops_Kamloops,2020,August,5.6
22579,Kamloops_Kamloops,2020,March,16.1
22580,Kamloops_Vernon,2020,April,3.6
22581,Kamloops_Vernon,2020,May,2.1
22582,Coastal_NorthIslandMidCoast,2020,April,5.7
22583,Coastal_NorthIslandMidCoast,2020,April,12.3
22584,Cariboo_Quesnel,2021,January,12.4
22585,Cariboo_Quesnel,2021,June,0.3
22586,Cariboo_Quesnel,2021,July,5.1
22587,Cariboo_Quesnel,2021,June,790.3
22588,PrinceGeorge_FortNelson,2019,May,509.3
22589,PrinceGeorge_FortNelson,2019,June,1.2
22590,PrinceGeorge_FortNelson,2019,June,13.5
22591,PrinceGeorge_FortNelson,2019,June,5.5
22592,PrinceGeorge_FortNelson,2019,June,27.9
22593,PrinceGeorge_FortNelson,2019,July,12.9
22594,Northwest_Bulkley,2019,April,14.7
22595,Northwest_Bulkley,2019,May,11.5
22596,Northwest_Skeena,2019,May,2.3
22597,Kamloops_Vernon,2020,August,1.6
22598,Kamloops_Vernon,2020,August,1.1
22599,Kamloops_Vernon,2020,August,21.0
22600,Kamloops_Vernon,2020,August,8.6
22601,Kamloops_Vernon,2020,August,3.6
22602,Kamloops_Vernon,2020,August,6.8
22603,Kamloops_Vernon,2020,September,26.9
22604,Kamloops_Vernon,2020,October,0.4
22605,Cariboo_Quesnel,2021,July,9.7
22606,Cariboo_Quesnel,2021,July,3.7
22607,Cariboo_Quesnel,2021,June,0.2
22608,Cariboo_Quesnel,2021,July,1.3
22609,Cariboo_Quesnel,2021,July,8086.3
22610,Cariboo_Quesnel,2021,July,28.0
22611,PrinceGeorge_FortNelson,2019,July,4.1
22612,PrinceGeorge_FortNelson,2019,July,1.5
22613,PrinceGeorge_FortNelson,2019,July,2.3
22614,Kamloops_Kamloops,2019,April,1.5
22615,Northwest_Skeena,2019,June,0.7
22616,Northwest_Skeena,2019,August,44.4
22617,Northwest_Cassiar,2019,May,1935.7
22618,Northwest_Cassiar,2019,May,4.5
22619,Northwest_Cassiar,2019,July,1197.1
22620,Northwest_Cassiar,2019,July,368.7
22621,Northwest_Cassiar,2019,July,48.4
22622,Kamloops_Penticton,2020,April,16.0
22623,Kamloops_Penticton,2020,June,18.2
22624,Kamloops_Penticton,2020,August,3.0
22625,Cariboo_Quesnel,2021,July,3.1
22626,Cariboo_Quesnel,2021,July,914.2
22627,Kamloops_Kamloops,2019,May,2.3
22628,Kamloops_Kamloops,2019,May,21.9
22629,Kamloops_Kamloops,2019,May,0.6
22630,Kamloops_Kamloops,2019,May,15.4
22631,Kamloops_Kamloops,2019,June,1.6
22632,Northwest_Cassiar,2019,July,175.2
22633,Northwest_Cassiar,2019,July,5.5
22634,Kamloops_Penticton,2020,August,1.4
22635,Kamloops_Penticton,2020,August,2141.5
22636,Kamloops_Penticton,2020,August,6.6
22637,Kamloops_Merritt,2020,April,68.7
22638,Kamloops_Merritt,2020,July,28.7
22639,Cariboo_Quesnel,2021,July,1885.9
22640,Cariboo_Quesnel,2021,July,4.5
22641,Cariboo_Quesnel,2021,July,0.1
22642,Cariboo_Quesnel,2021,July,5.2
22643,Cariboo_Quesnel,2021,August,1.4
22644,Cariboo_Quesnel,2021,August,0.4
22645,Cariboo_Quesnel,2021,August,4.8
22646,Cariboo_Quesnel,2021,August,0.9
22647,Cariboo_CentralCariboo,2021,April,2.7
22648,Kamloops_Kamloops,2019,June,66.1
22649,Kamloops_Kamloops,2019,June,183.9
22650,Kamloops_Kamloops,2019,June,1.6
22651,Kamloops_Kamloops,2019,June,3.0
22652,Northwest_Cassiar,2019,July,6.4
22653,Northwest_Cassiar,2019,July,37.7
22654,Northwest_Cassiar,2019,July,136.8
22655,Kamloops_Merritt,2020,July,6.9
22656,Kamloops_Merritt,2020,August,39.3
22657,Kamloops_Merritt,2020,August,3.3
22658,Kamloops_Merritt,2020,August,4.2
22659,Kamloops_Merritt,2020,August,3.5
22660,Kamloops_Merritt,2020,August,2.0
22661,Kamloops_Merritt,2020,August,3.9
22662,Kamloops_Lillooet,2020,April,30.8
22663,Kamloops_Lillooet,2020,June,1.9
22664,Cariboo_CentralCariboo,2021,April,48.7
22665,Cariboo_CentralCariboo,2021,June,12040.0
22666,Cariboo_CentralCariboo,2021,July,15.7
22667,Cariboo_CentralCariboo,2021,July,6.6
22668,Kamloops_Kamloops,2019,July,2.5
22669,Kamloops_Kamloops,2019,July,5.8
22670,Northwest_Cassiar,2019,August,5445.3
22671,Coastal_Fraser,2019,April,2.2
22672,Coastal_Fraser,2019,April,2.4
22673,Kamloops_Lillooet,2020,August,10.9
22674,Kamloops_Lillooet,2020,September,18.4
22675,Southeast_Cranbrook,2020,April,1.7
22676,Southeast_Cranbrook,2020,April,7.4
22677,Southeast_Cranbrook,2020,August,2.9
22678,Southeast_Cranbrook,2020,August,4.9
22679,Southeast_Cranbrook,2020,August,3.1
22680,Southeast_Cranbrook,2020,September,3.6
22681,Cariboo_CentralCariboo,2021,July,1.7
22682,Cariboo_CentralCariboo,2021,July,1.8
22683,Cariboo_CentralCariboo,2021,June,1833.9
22684,Kamloops_Kamloops,2019,August,5.8
22685,Kamloops_Kamloops,2019,August,41.0
22686,Kamloops_Vernon,2019,June,2.2
22687,Kamloops_Vernon,2019,September,5.3
22688,Kamloops_Penticton,2019,May,508.4
22689,Coastal_Fraser,2019,September,5.1
22690,Coastal_Fraser,2019,November,12.6
22691,Coastal_Pemberton,2019,April,68.5
22692,Coastal_Pemberton,2019,April,90.2
22693,Coastal_Pemberton,2019,June,4.5
22694,Coastal_Pemberton,2019,September,1.1
22695,Coastal_SunshineCoast,2019,April,1.9
22696,Coastal_SunshineCoast,2019,June,17.3
22697,Coastal_SunshineCoast,2019,June,3.0
22698,Southeast_Invermere,2020,July,5.0
22699,Southeast_Invermere,2020,August,7645.5
22700,Southeast_Invermere,2020,August,2.3
22701,Southeast_Invermere,2020,August,1.3
22702,Southeast_Columbia,2020,August,5.2
22703,Cariboo_CentralCariboo,2021,June,333.9
22704,Cariboo_CentralCariboo,2021,June,609.3
22705,Cariboo_CentralCariboo,2021,July,3.4
22706,Cariboo_CentralCariboo,2021,July,1517.0
22707,Kamloops_Penticton,2019,May,2.9
22708,Kamloops_Penticton,2019,July,387.4
22709,Kamloops_Penticton,2019,August,2639.9
22710,Kamloops_Penticton,2019,September,2.0
22711,Coastal_SunshineCoast,2019,June,9.1
22712,Coastal_SunshineCoast,2019,June,4.5
22713,Coastal_SunshineCoast,2019,August,3.8
22714,Coastal_SouthIsland,2019,April,1.5
22715,Coastal_SouthIsland,2019,May,3.4
22716,Coastal_MidIsland,2019,May,15.4
22717,Southeast_Columbia,2020,August,7.3
22718,Southeast_Arrow,2020,April,1.8
22719,Cariboo_CentralCariboo,2021,August,2.5
22720,Cariboo_CentralCariboo,2021,August,25.1
22721,Kamloops_Penticton,2019,September,11.4
22722,Kamloops_Merritt,2019,April,2.6
22723,Coastal_MidIsland,2019,June,1.8
22724,Coastal_MidIsland,2019,August,3.1
22725,Coastal_MidIsland,2018,March,4.6
22726,Southeast_Arrow,2020,August,3.3
22727,Southeast_Arrow,2020,August,25.6
22728,Southeast_Arrow,2020,August,1.2
22729,Southeast_Arrow,2020,August,1303.1
22730,Southeast_Arrow,2020,August,1.0
22731,Cariboo_CentralCariboo,2021,August,2.3
22732,Cariboo_CentralCariboo,2021,August,255.5
